COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;COD_VIA_COMIENZA;CLASE_COMIENZA;PARTICULA_COMIENZA;VIA_NOMBRE_COMIENZA;COD_VIA_TERMINA;CLASE_TERMINA;PARTICULA_TERMINA;VIA_NOMBRE_TERMINA
00645700;PLAZA;DE;ROGER DE FLOR;00270700;CALLE;DE;ERVIGIO;00121900;CALLE;DEL;CABO NICOLÁS MUR
00645800;CALLE;DE;ROGER DE LAURIA;00645700;PLAZA;DE;ROGER DE FLOR;00759800;CALLE;DE;ALCIÓN
00646100;PLAZA;DEL;ROLLO;00552800;AVENIDA;DE LA;OSA MAYOR;00221100;CAMINO;DE LA;CRUZ
00646000;CALLE;DEL;ROLLO;00452400;CALLE;DE;MADRID;00221900;PLAZA;DE LA;CRUZ VERDE
00646200;CALLE;DE;ROMA;00128300;CALLE;DEL;CAMPANAR;00423900;CALLE;DE;JULIO CAMBA
00646500;CALLE;DE;ROMÁN ALONSO;00494600;CALLE;DE;LAS MATAS;00105600;CALLE;DE;BERRUGUETE
00001836;CALLE;DEL;ROMANCERO GITANO;99000001;LUGAR;;FONDO DE SACO;00000912;CALLE;DE;VERDE VIENTO
00002232;CALLE;DE;ROMEO Y JULIETA;00002217;CALLE;DE;LA DILIGENCIA;00002242;CALLE;DE;EL GRADUADO
00001011;CALLE;DEL;ROMERAL;00020800;CALLE;DE;ALCOCER;00169700;CALLE;DE;CIFUENTES
00646800;PASAJE;DEL;ROMERO;00512200;CALLE;DE;MODESTO LAFUENTE;00009800;CALLE;DE;AGUSTÍN DE BETANCOURT
00646900;CALLE;DE;ROMERO GIRÓN;00353200;PASEO;DE;LA HABANA;00556300;CALLE;DEL;PADRE DAMIÁN
00647000;CALLE;DE;ROMERO ROBLEDO;00610000;CALLE;DE LA;PRINCESA;00596300;PASEO;DEL;PINTOR ROSALES
00905213;CAMINO;DE LOS;ROMEROS;00905200;PASEO;;AZUL;00001963;CAMINO;DE LOS;PINOS
00647100;CALLE;DEL;ROMPEDIZO;00331250;CALLE;DEL;GENERAL MILLÁN ASTRAY;00792100;CALLE;DE LA;VIRGEN DEL CAMINO
00647200;CALLE;DE;ROMPELANZAS;00608100;CALLE;DE;PRECIADOS;00145600;CALLE;DEL;CARMEN
00647300;CALLE;DE;RONCAL;00721900;CALLE;DEL;SIL;99000001;LUGAR;;FONDO DE SACO
00647400;CALLE;DE;RONCESVALLES;00502300;AVENIDA;DE;MENÉNDEZ PELAYO;00639100;CALLE;DE LOS;REYES MAGOS
00001955;CAMINO;DE;RONDA;00905162;CARRETERA;DE;RODAJOS;00001948;CAMINO;DE LAS;SIETE REJAS
00647475;TRAVESÍA;DE;RONDA;00440750;CALLE;DE;LONGARES;00002539;AVENIDA;DE;NIZA
00001904;CALLE;DE;ROQUETAS DE MAR;00277700;CARRETERA;A LA;ESTACIÓN DE HORTALEZA;00338800;CALLE;DEL;GOLFO DE SALÓNICA
00647600;CALLE;DE;ROS DE OLANO;00441300;CALLE;DE;LÓPEZ DE HOYOS;00133300;CALLE;DE;CANILLAS
00647700;CALLE;DE LA;ROSA;00083000;CALLE;DEL;AVE MARÍA;00695900;CALLE;DE;SANTA ISABEL
00647850;CALLEJÓN;DE LA;ROSA;00329600;AVENIDA;DE;CARABANCHEL ALTO;00230300;CALLE;DE LA;CHIRIMOYA
00002487;PLAZA;DE;ROSA CHACEL;00002483;BULEVAR;DE;INDALECIO PRIETO;00002481;CALLE;DE LA;LADERA DE LOS ALMENDROS
00647900;CALLE;DE;ROSA DE CASTRO;00751850;CALLE;DE;TREFACIO;00524675;CALLE;DE;MOTILLA DEL PALANCAR
00648500;CALLE;DE;ROSA DE SILVA;00114600;CALLE;DE;BRAVO MURILLO;00550500;CALLE;DE;ORENSE
00426750;CALLE;DE LA;ROSA DEL AZAFRÁN;00426695;CALLE;DE;LA DOLOROSA;00426655;CALLE;DE;LA ALEGRÍA DE LA HUERTA
00648000;CALLE;DE;ROSA JARDÓN;00697300;CALLE;DE;SANTA MARÍA MAGDALENA;00570400;AVENIDA;DE LA;PAZ
00900733;CALLE;DE;ROSA LUXEMBURGO;00322551;CUESTA;DEL;GALBÁN;00369600;CARRETERA;DE;HÚMERA
00648200;CALLE;DE;ROSA MENÉNDEZ;00575100;CALLE;DE;PEDRO TEZANO;00381400;CALLE;DE LA;ISLA DE GOMERA
00373800;CALLE;DE;ROSA SABATER;00140500;CALLE;DE LOS;CARBONEROS;00541120;CALLE;;NUEVA DE EL PARDO
00905054;CALLE;DE LA;ROSALEDA;00305100;CALLE;DE;FRANCISCO Y JACINTO ALCÁNTARA;00638400;PASEO;DEL;REY
00648750;CALLE;DE;ROSALÍA DE CASTRO;00436050;CALLE;DE;LEOPOLDO ALAS CLARÍN;00023150;CALLE;DE;ALEJANDRO CASONA
00648800;CALLE;DE;ROSALÍA TRUJILLO;00401600;CALLE;DE;JOSÉ DEL HIERRO;00458800;CALLE;DE;MANIPA
00648900;CALLE;DEL;ROSARIO;00669050;AVENIDA;DE LA;GRAN VÍA DE SAN FRANCISCO;00235700;CUESTA;DE LAS;DESCARGAS
00649100;CALLE;DE;ROSARIO ACUÑA;00246500;CALLE;DE;DOLORES ROMERO;00305400;CALLE;DE;FRANCISCO LASTRES
00649200;CALLE;DE;ROSARIO PINO;00153600;PASEO;DE LA;CASTELLANA;00550500;CALLE;DE;ORENSE
00649300;CALLE;DE;ROSARIO ROMERO;00595200;CALLE;DE;PINOS ALTA;00079950;AVENIDA;DE;ASTURIAS
00649325;CALLE;DE LAS;ROSAS DE ARAVACA;00369500;CALLE;DE;HÚMERA;00001865;CALLE;DE;NAVALCÁN
00649400;CALLE;DE;ROSENDO CONDE;00301700;CALLE;DE;FRANCISCA CONDE;00239200;CALLE;DEL;DIVINO REDENTOR
00649600;CALLE;DE;ROY;00241170;CALLE;DEL;DOCTOR ESPINA;00433500;CALLE;DEL;CAMINO VIEJO DE LEGANÉS
00002255;CALLE;DE;ROZAS DE PUERTO REAL;00002244;CALLE;DE;VILLAR DEL OLMO;00002248;CALLE;DE;CABEZA MESADA
00649700;GLORIETA;DE;RUBÉN DARÍO;00031400;CALLE;DE;ALMAGRO;00256500;PASEO;DE;EDUARDO DATO
00649800;CALLE;DEL;RUBÍ;00554100;CALLE;DEL;OXÍGENO;00733450;PASEO;DE LOS;TALLERES
00650100;CALLE;DE LA;RUDA;00152000;PLAZA;DE;CASCORRO;00743600;CALLE;DE;TOLEDO
00650200;PASAJE;DE LA;RUECA;00737900;CALLE;DE LOS;TEJEDORES;00562200;CALLE;DE LA;PAÑERÍA
00000926;CALLE;DE LA;RUEZA;00160100;CALLE;DE;CEBREROS;00160100;CALLE;DE;CEBREROS
00650300;CALLE;DE;RUFINO BLANCO;00018900;CALLE;DE;ALCALÁ;00246500;CALLE;DE;DOLORES ROMERO
00650400;CALLE;DE;RUFINO GONZÁLEZ;00018900;CALLE;DE;ALCALÁ;00263900;CALLE;DE;EMILIO MUÑOZ
00650500;GLORIETA;DE;RUFINO NOVALVOS;00572700;CALLE;DE;PEDRO DOMINGO;00304700;CALLE;DE;FRANCISCO GUZMÁN
00650600;CALLE;DE;RUFINO REJÓN;00220800;CAMINO;DE LAS;CRUCES;00597275;CALLE;DE;PIQUEÑAS
00650700;CALLEJÓN;DE LOS;RUICES;00491500;CALLE;DE;MARTÍNEZ DE LA RIVA;00075500;CALLE;DEL;ARROYO DEL OLIVAR
00650800;CALLE;DE;RUIDERA;00427800;CALLE;DE LA;LAGARTERA;00110000;CALLE;DE;BOHONAL
00650850;CALLE;DEL;RUISEÑOR;00756400;CALLE;DEL;TUCÁN;99000001;LUGAR;;FONDO DE SACO
00905218;CAMINO;DEL;RUISEÑOR;00905210;PASEO;DE LOS;CASTAÑOS;00905229;PLAZA;DEL;CASÓN
00650900;CALLE;DE;RUIZ;00251900;PLAZA;DEL;DOS DE MAYO;00690900;CALLE;DE;SANDOVAL
00651000;CALLE;DE;RUIZ DE ALARCÓN;00515000;CALLE;DE;MONTALBÁN;00273500;CALLE;DE;ESPALTER
00651100;GLORIETA;DE;RUIZ JIMÉNEZ;00661700;CALLE;DE;SAN BERNARDO;00017200;CALLE;DE;ALBERTO AGUILERA
00651200;CALLE;DE;RUIZ OCAÑA;00308300;CALLE;DE;FRANCISCO REMIRO;00055800;CALLE;DE;ANTONIA RUIZ SORO
00651300;CALLE;DE;RUIZ PALACIOS;00538000;CALLE;DE;NUESTRA SEÑORA DEL CARMEN;00488000;CALLE;DEL;MARQUÉS DE VIANA
00651400;CALLE;DE;RUIZ PERELLÓ;00242000;CALLE;DEL;DOCTOR GÓMEZ ULLA;00141300;CALLE;DEL;CARDENAL BELLUGA
00002467;CALLE;DE;RUMANÍA;00346750;AVENIDA;DE;GUADALAJARA;00002461;CALLE;DE;SUIZA
00651500;CALLE;DE;RUPERTO ANDRÉS;00541400;CALLE;DE;NUEVA ZELANDA;00410200;AVENIDA;DE;JUAN ANDRÉS
00651600;PASEO;DE;RUPERTO CHAPÍ;00514005;PLAZA;DE LA;MONCLOA;31000656;PLAZA;DE LA;REPÚBLICA DE CHILE
31000031;CALLE;DE;RUPERTO SANTOS ROJO;00505400;CALLE;DE LA;MICA;00507800;CALLE;DE;MIGUEL SOLAS
00002519;CALLE;DE;RUSIA;00778910;AVENIDA;DE;CANILLEJAS A VICÁLVARO;00002444;CALLE;DE;AUSTRIA
00651700;CALLE;DE;RUTE;00430100;CALLE;DE;LAÍN CALVO;99000001;LUGAR;;FONDO DE SACO
00651800;PLAZA;DE;RUTILIO GACIS;00350200;CALLE;DE;GUILLERMO DE OSMA;00034800;CALLE;DE;ALONSO CARBONELL
00002724;CALLE;DEL;RUTILO;00678700;AVENIDA;DE;LOS ROSALES;00583100;CAMINO;DE;PERALES
00651850;CALLE;DE;RUY GONZÁLEZ DE CLAVIJO;00500700;PASEO;DE LOS;MELANCÓLICOS;00795300;PASEO;DE LA;VIRGEN DEL PUERTO
00651900;CALLE;DE;RUZAFA;00326300;CALLE;DE LA;GARGANTA DE AISA;00090100;CALLE;DE;BALTASAR SANTOS
00001105;GLORIETA;DE;S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG;00001110;AVENIDA;DEL;CONSEJO DE EUROPA;00001113;CALLE;;VÍA DE DUBLÍN
00652100;CALLE;DE;SAAVEDRA FAJARDO;00603600;AVENIDA;DE;PORTUGAL;00418900;CALLE;DE;JUAN TORNERO
00652200;CALLE;DE;SABADELL;00459700;CALLE;DE;MANRESA;00087800;CALLE;DE;BADALONA
31000035;CALLE;DEL;SABAL;00501700;CALLE;DE;MÉNDEZ ÁLVARO;31000034;CALLE;DEL;ORIANA
00652300;CALLE;DEL;SABANERO;00429700;CALLE;DE LA;LAGUNA;00025700;CALLE;DE;ALFARO
31001367;CALLE;DE;SABINO FERNÁNDEZ CAMPO;00778950;AVENIDA;DE LA;DEMOCRACIA;31001366;CALLE;DE;LEOPOLDO CALVO SOTELO
00000797;CALLE;DE;SABIOTE;00789900;CALLE;DE;VILLUERCAS;00000796;CALLE;DE;GUARROMÁN
00002721;CALLE;DE;SABRINA;00002223;AVENIDA;DEL;PARQUE DE PALOMERAS BAJAS;00615800;CALLE;DEL;PUERTO DE BALBARÁN
00652500;CALLE;DE;SACEDÓN;00020800;CALLE;DE;ALCOCER;00043800;CALLE;DE;AMPUERO
00905421;CAMINO;DE;SACEDÓN A LOS NARROS;00905422;CAMINO;DE LOS;NARROS;00905422;CAMINO;DE LOS;NARROS
00652600;PASAJE;DEL;SACERAL;00001394;AVENIDA;DEL;VENTISQUERO DE LA CONDESA;99000001;LUGAR;;FONDO DE SACO
00652800;CALLE;DE LA;SACRAMENTAL DE SAN LORENZO;00775700;CALLE;DE LA;VERDAD;99000001;LUGAR;;FONDO DE SACO
00652900;CALLE;DEL;SACRAMENTO;00211100;PLAZA;DEL;CORDÓN;00497800;CALLE;;MAYOR
00653100;TRAVESÍA;DEL;SACRIFICIO;99000001;LUGAR;;FONDO DE SACO;00785400;CALLE;DE;VILLABLANCA
00653000;CALLE;DEL;SACRIFICIO;00042000;CALLE;DE;AMBROZ;00389850;CALLE;DEL;JARDÍN DE LA DUQUESA
00653350;CALLE;DEL;SACROMONTE;00549560;AVENIDA;DE;ORCASUR;00130300;CALLE;DE;CAMPOTEJAR
31000298;CALLE;DE;SAFO;31000295;CALLE;DE;KELSEN;31000296;CALLE;DE;SOR JUANA INÉS DE LA CRUZ
00653400;CALLE;DE;S'AGARÓ;00701600;CALLE;DE;SANTILLANA DEL MAR;00667800;CALLE;DE;SAN FELIÚ DE GUIXOLS
00653500;CALLE;DE;SAGASTA;00106800;GLORIETA;DE;BILBAO;00035300;PLAZA;DE;ALONSO MARTÍNEZ
00653600;CALLE;DE;SAGITARIO;00556450;AVENIDA;DEL;PADRE HUIDOBRO;00036500;CALLE;DE;ALSASUA
00653700;CUESTA;DEL;SAGRADO CORAZÓN;00123600;CALLE;DE LOS;CAÍDOS DE LA DIVISIÓN AZUL;00078700;CALLE;DE;ARTURO SORIA
00653800;PLAZA;DEL;SAGRADO CORAZÓN DE JESÚS;00334400;CALLE;DEL;GENERAL ZABALA;00730100;CALLE;DE;SUERO DE QUIÑONES
00653900;CALLE;DE LOS;SAGRADOS CORAZÓNES;00699200;PLAZA;DE;SANTA TERESITA;00367300;CALLE;DE LA;HUERTA DE CASTAÑEDA
00654000;PLAZA;DE LOS;SAGRADOS CORAZÓNES;00203700;AVENIDA;DE;CONCHA ESPINA;00353200;PASEO;DE;LA HABANA
00654200;CALLE;DE;SAGUNTO;00527000;CALLE;DE;MURILLO;00694525;CALLE;DE;SANTA ENGRACIA
00654300;CALLE;DE;SAHAGÚN;00553900;CALLE;DE;OUDRID;00799500;CALLE;DE;WAD-RÁS
00654350;CALLE;DEL;SÁHARA;00045700;AVENIDA;DE;ANDALUCÍA;00789500;CARRETERA;DE;VILLAVERDE A VALLECAS
00654400;CALLE;DE;SAINZ DE LA CALLEJA;00782800;AVENIDA;DE LA;VICTORIA;00556450;AVENIDA;DEL;PADRE HUIDOBRO
00002460;CALLE;DE;SAJONIA;00002442;CALLE;DE;SUECIA;00002443;CALLE;DE;SOFÍA
00654500;CALLE;DE LA;SAL;00604200;CALLE;DE LAS;POSTAS;00498000;PLAZA;;MAYOR
00654600;CALLE;DEL;SALADO;00600400;AVENIDA;DE LOS;POBLADOS;99000001;LUGAR;;FONDO DE SACO
00654700;CALLE;DE;SALAMANCA;99000001;LUGAR;;FONDO DE SACO;00373400;CALLE;DE LA;INFANTA MERCEDES
00654900;CALLE;DE;SALAS;00153600;PASEO;DE LA;CASTELLANA;00477300;CALLE;DE;MARÍA DE MOLINA
00655000;CALLE;DE;SALAS BARBADILLO;00797900;CALLE;DE;VITAL AZA;00073300;CALLE;DE;ARRIAGA
00655100;AVENIDA;DE;SALAS DE LOS INFANTES;00450350;AVENIDA;DEL;LLANO CASTELLANO;00381500;CALLE;DE LA;ISLA DE JAVA
00655200;CALLE;DE;SALASIERRA;00351500;CALLE;DE;GUMERSINDO AZCÁRATE;00267100;CALLE;DE;ENRIQUE FUENTES
00655250;CALLE;DE;SALCEDO;00309650;CALLE;DE;FRANCISCO SANCHA;00141550;AVENIDA;DEL;CARDENAL HERRERA ORIA
00655300;CALLE;DE;SALDAÑA;00332700;CALLE;DEL;GENERAL RICARDOS;00433500;CALLE;DEL;CAMINO VIEJO DE LEGANÉS
00655500;PLAZA;DE LAS;SALESAS;00091900;CALLE;DE;BÁRBARA DE BRAGANZA;00207300;CALLE;DEL;CONDE DE XIQUENA
00655600;CALLE;DE;SALIENTE;00544600;CALLE;DE;O'DONNELL;00770200;CALLE;DE LAS;VAQUERÍAS
00655800;CALLE;DE;SALINAS;00445300;CALLE;DE;LUIS DEL CAMPO;00768700;CALLE;DE;VALLE GUERRA
00002404;CALLE;DE;SALINAS DE ROSÍO;00499400;CALLE;DE;MEDINA DE POMAR;99000001;LUGAR;;FONDO DE SACO
00655850;CALLE;DEL;SALITRE;00695900;CALLE;DE;SANTA ISABEL;00726900;CALLE;DE LA;SOMBRERERÍA
00655900;CALLE;DE;SALLABERRY;00332700;CALLE;DEL;GENERAL RICARDOS;00024200;CALLE;DE;ALEJANDRO SÁNCHEZ
31000508;AVENIDA;DE;SALMEDINA;31000494;CALLE;DE;JOSÉ GUTIÉRREZ MAROTO;31000641;CALLE;DEL;EMBALSE DE PINILLA
00001093;CAMINO;DE;SALMEDINA;31000627;AVENIDA;DEL;MAYORAZGO;00905706;CAMINO;DE LA;TORRECILLA
00655950;CALLE;DE;SALOBREÑA;00557560;CALLE;DE;PADUL;99000001;LUGAR;;FONDO DE SACO
00905012;PASEO;DEL;SALÓN DEL ESTANQUE;00905013;PLAZA;DE;NICARAGUA;00905016;PLAZA;DE;HONDURAS
00656100;CALLE;DE;SALORINO;00546100;CALLE;DE;OLIVA DE PLASENCIA;00543000;CALLE;DE;NUÑOMORAL
00656200;CALLE;DE;SALÓU;00521800;CALLE;DE;MORALZARZAL;00493300;CALLE;DE;LA MASÓ
00656300;CALLE;DE;SALSIPUEDES;00632200;AVENIDA;;REAL DE PINTO;00173500;CALLE;DEL;COBALTO
00656500;CALLE;DE LA;SALUD;00145600;CALLE;DEL;CARMEN;00342950;CALLE;;GRAN VÍA
00656975;CALLE;DE;SALUSTIANO OLÓZAGA;00633005;PASEO;DE;RECOLETOS;00372700;PLAZA;DE LA;INDEPENDENCIA
31000548;CALLE;DE;SALVADOR ALLENDE;31000171;CALLE;DE LA;LONJA DE LA SEDA;31000018;CALLE;DE LOS;MORALES
00657100;CALLE;DE;SALVADOR ALONSO;00777860;CALLE;;VÍA CARPETANA;00153400;CALLE;DE;CASTELLFLORITE
00657300;PLAZA;DE;SALVADOR CRESPO;00392200;PASEO;DE LOS;JESUITAS;00546700;CALLE;DE LOS;OLIVOS
00657325;PLAZA;DE;SALVADOR DALÍ;00290200;AVENIDA;DE;FELIPE II;00055500;CALLE;DE;ANTONIA MERCÉ
00657350;CALLE;DE;SALVADOR DE MADARIAGA;00793700;CALLE;DE LA;VIRGEN DE LOURDES;00087750;AVENIDA;DE;BADAJOZ
00657600;CALLE;DEL;SALVADOR DEL MUNDO;00282410;CALLE;DE;EUGENIA DE MONTIJO;00538300;AVENIDA;DE;NUESTRA SEÑORA DE FÁTIMA
00463100;CALLE;DE;SALVADOR GRANÉS;00445700;CALLE;DE;LUIS DÍAZ COBEÑA;99000001;LUGAR;;FONDO DE SACO
00657400;CALLE;DE;SALVADOR MARTÍNEZ;00549560;AVENIDA;DE;ORCASUR;00789100;CALLE;DE;EDUARDO BARREIROS
00657500;CALLE;DE;SALVADOR MARTÍNEZ LOZANO;00596000;CALLE;DEL;PINTOR MORENO CARBONERO;00290700;CALLE;DE;FELISA MÉNDEZ
31000533;CALLE;DE;SALVADOR VICENTE MARTÍN;00600400;AVENIDA;DE LOS;POBLADOS;31000305;CALLE;DEL;HALCONERO DEL REY
00657775;CALLE;DE;SALVATIERRA;00450675;CALLE;DE;LLODIO;00000724;CALLE;DE;LA ESTRADA
00657800;CALLE;DE LA;SALVIA;00341100;CALLE;DE;GONZALO HERRERO;00086600;CALLE;DE LAS;AZUCENAS
00657825;CALLE;DE;SAMACA;00228325;CALLE;DE;CHAPARRAL;99000001;LUGAR;;FONDO DE SACO
00657900;CALLE;DE;SAMANIEGO;00073025;CALLE;DE;ARRASTARIA;00800825;CALLE;DE;YÉCORA
00657904;CALLE;DE;SAMARÍA;00531800;AVENIDA;DE;NAZARET;00241300;CALLE;DEL;DOCTOR ESQUERDO
00658000;CALLE;DE;SAMBARA;00019200;CALLE;DEL;ALCALDE LÓPEZ CASERO;00511600;CALLE;DE LOS;MISTERIOS
00658200;CALLE;DE;SAMPERIO;00325000;CALLE;DE;PABLO GARGALLO;00224900;CALLE;DE;CUELLAR
00658250;CALLE;DE;SAN ADOLFO;00609700;CALLE;DEL;PRIMERO DE OCTUBRE;00675950;CALLE;DE;SAN LÁZARO
00658300;CALLE;DE;SAN ADRIÁN;00554100;CALLE;DEL;OXÍGENO;00243300;CALLE;DEL;DOCTOR MARTÍN ARÉVALO
00658400;CALLE;DE;SAN AGAPITO;00230650;PLAZA;DE;CHOZAS DE CANALES;00236500;CALLE;DEL;DIAMANTE
00658500;CALLE;DE;SAN AGUSTÍN;00216100;PLAZA;DE LAS;CORTES;00441000;CALLE;DE;LOPE DE VEGA
00658600;CALLE;DE;SAN ALBERTO;00519000;CALLE;DE LA;MONTERA;00145800;PLAZA;DEL;CARMEN
00658700;CALLE;DE;SAN ALEJANDRO;00500700;PASEO;DE LOS;MELANCÓLICOS;00795300;PASEO;DE LA;VIRGEN DEL PUERTO
00658900;PLAZA;DE;SAN AMARO;00608400;AVENIDA;DEL;PRESIDENTE CARMONA;00740200;CALLE;DE;TERESITA GONZÁLEZ QUEVEDO
00659000;CALLE;DE;SAN AMBROSIO;00468400;AVENIDA;DEL;MANZANARES;00270500;PASEO;DE LA;ERMITA DEL SANTO
00659050;PLAZA;DE;SAN ANACLETO;00088400;CALLE;;BAJA DE LA IGLESIA;00088400;CALLE;;BAJA DE LA IGLESIA
00659100;CALLE;DE;SAN ANASTASIO;00697200;PASEO;DE;SANTA MARÍA DE LA CABEZA;00801200;PASEO;DE LAS;YESERÍAS
00659200;CALLE;DE;SAN ANDRÉS;00275700;CALLE;DEL;ESPÍRITU SANTO;00148800;CALLE;DE;CARRANZA
00659300;COSTANILLA;DE;SAN ANDRÉS;00706300;CALLE;DE;SEGOVIA;00149750;PLAZA;DE LOS;CARROS
00659400;PLAZA;DE;SAN ANDRÉS;00032600;CALLE;DEL;ALMENDRO;00369800;PLAZA;DEL;HUMILLADERO
31000673;CALLE;DE;SAN ANDRÉS DE RABANEDO;00162200;CAMINO;DE LOS;CENAGALES;00357150;CALLE;DE LOS;HERMANOS GASCÓN
00659600;CALLE;DE;SAN ANICETO;00680100;CALLE;DE;SAN NARCISO;00671300;CALLE;DE;SAN HILARIO
00659800;CALLE;DE;SAN ANSELMO;00390800;CALLE;DE;JAVIER DE MIGUEL;00616350;CALLE;DEL;PUERTO DE CORLITE
00659900;CALLE;DE;SAN ANTOLÍN;00282410;CALLE;DE;EUGENIA DE MONTIJO;00538300;AVENIDA;DE;NUESTRA SEÑORA DE FÁTIMA
00660000;CALLE;DE;SAN ANTÓN;00509800;CALLE;DE;MIRA EL RÍO;00243700;CALLE;DEL;DOCTOR MEDIAVILLA
00660100;CALLE;DE;SAN ANTONIO;00558700;CALLE;DE;PALENCIA;00740600;CALLE;DE;TERUEL
00660400;GLORIETA;DE;SAN ANTONIO DE LA FLORIDA;00298900;PASEO;DE LA;FLORIDA;00767200;AVENIDA;DE;VALLADOLID
00660500;CALLE;DE;SAN ANTONIO DE PADUA;00547600;CALLE;DEL;OLVIDO;00362800;CALLE;DE LAS;HIJAS DE JESÚS
00660600;CALLE;DE;SAN AQUILINO;00079950;AVENIDA;DE;ASTURIAS;00446000;CALLE;DE;LUIS ESTEBAN
00660700;CALLE;DE;SAN ARMENGOL;00468400;AVENIDA;DEL;MANZANARES;00059400;CALLE;DE;ANTONIO LÓPEZ
00660800;CALLE;DE;SAN ARTURO;00140500;CALLE;DE LOS;CARBONEROS;00556100;AVENIDA;DEL;PADRE CIPRIANO
00660950;CALLE;DE;SAN AURELIANO;00250600;CALLE;DE;DOROTEO LABORDA;00296400;PASEO;DE LOS;FERROVIARIOS
00661000;CALLE;DE;SAN BALDOMERO;00294200;CALLE;DE;FERNANDO GABRIEL;00257400;CALLE;DE;GANDHI
00661100;CALLE;DE;SAN BARTOLOMÉ;00771000;PLAZA;DE;VÁZQUEZ DE MELLA;00081800;CALLE;DE;AUGUSTO FIGUEROA
00661200;CALLE;DE;SAN BASILIO;00148900;CALLE;DE LOS;CARRASCALES;31000267;PLAZA;DEL;MIRADOR DE ORCASITAS
00661300;CALLE;DE;SAN BENIGNO;00058100;CALLE;DE;ANTONIO GISTÁU;00546900;COSTANILLA;DE LOS;OLIVOS
00661400;CALLE;DE;SAN BENITO;00153600;PASEO;DE LA;CASTELLANA;00079950;AVENIDA;DE;ASTURIAS
00661500;CALLE;DE;SAN BERNABÉ;00669050;AVENIDA;DE LA;GRAN VÍA DE SAN FRANCISCO;00235700;CUESTA;DE LAS;DESCARGAS
00661600;CALLE;DE;SAN BERNARDINO;00206700;PLAZA;DEL;CONDE DE TORENO;00218500;PLAZA;DE;CRISTINO MARTOS
00661700;CALLE;DE;SAN BERNARDO;00702300;PLAZA;DE;SANTO DOMINGO;00622200;GLORIETA;DE;QUEVEDO
00661800;CALLE;DE;SAN BLAS;00682300;CALLE;DE;SAN PEDRO;00012800;CALLE;DE LA;ALAMEDA
00662000;CALLE;DE;SAN BONIFACIO;00666400;CALLE;DE;SAN ERASMO;00632200;AVENIDA;;REAL DE PINTO
00662200;CALLE;DE;SAN BRAULIO;00085700;CALLE;DEL;AZABACHE;00682200;CALLE;DE;SAN PATRICIO
00662300;CALLE;DE;SAN BRUNO;00743600;CALLE;DE;TOLEDO;00158700;CALLE;DE LA;CAVA BAJA
00662400;CALLE;DE;SAN BUENAVENTURA;00669100;PLAZA;DE;SAN FRANCISCO;00319900;PLAZA;DE;GABRIEL MIRÓ
00662500;CALLE;DE;SAN CÁNDIDO;00468400;AVENIDA;DEL;MANZANARES;00672000;PASEO;DE;SAN ILLÁN
00662600;CALLE;DE;SAN CANUTO;00058100;CALLE;DE;ANTONIO GISTÁU;00546900;COSTANILLA;DE LOS;OLIVOS
00662700;CALLE;DE;SAN CARLOS;00432200;CALLE;DE;LAVAPIÉS;00083000;CALLE;DEL;AVE MARÍA
00662750;CALLE;DE;SAN CASIMIRO;00655200;CALLE;DE;SALASIERRA;00240400;CALLE;DEL;DOCTOR CARMENA RUIZ
00662900;CALLE;DE;SAN CAYETANO;00262000;CALLE;DE;EMBAJADORES;00639680;CALLE;DE LA;RIBERA DE CURTIDORES
00663000;PLAZA;DE;SAN CAYETANO;00086100;CALLE;DE;AZCONA;00270100;CALLE;DE;ERASO
00663100;CALLE;DE;SAN CÉSAR;00545100;CALLE;DE;OFELIA NIETO;00689600;CALLE;DE;SÁNCHEZ PRECIADO
00663200;CALLE;DE;SAN CESÁREO;00664600;CALLE;DE;SAN DALMACIO;00632200;AVENIDA;;REAL DE PINTO
00663300;CALLE;DE;SAN CIPRIANO;00233600;AVENIDA;DE;DAROCA;00002903;AVENIDA;DE LA;GRAN VÍA DEL ESTE
00663400;CALLE;DE;SAN CIRIACO;00042000;CALLE;DE;AMBROZ;00389850;CALLE;DEL;JARDÍN DE LA DUQUESA
00663500;CALLE;DE;SAN CIRILO;00676000;CALLE;DE;SAN LEANDRO;00609700;CALLE;DEL;PRIMERO DE OCTUBRE
00663600;CALLE;DE;SAN CLAUDIO;00554750;AVENIDA;DE;PABLO NERUDA;00624825;AVENIDA;DE;RAFAEL ALBERTI
00663700;CALLE;DE;SAN CLEMENTE;00433500;CALLE;DEL;CAMINO VIEJO DE LEGANÉS;00329000;CALLE;DE;CLARA CAMPOAMOR
00663704;PASAJE;DE;SAN CLEMENTE;00663700;CALLE;DE;SAN CLEMENTE;99000001;LUGAR;;FONDO DE SACO
00663800;CALLE;DE;SAN CLODOALDO;00399000;CALLE;DE;JOSÉ BARBASTRE;00484400;AVENIDA;DEL;MARQUÉS DE CORBERA
00663900;CALLE;DE;SAN CONRADO;00468400;AVENIDA;DEL;MANZANARES;00270500;PASEO;DE LA;ERMITA DEL SANTO
00664000;CALLE;DE;SAN COSME Y SAN DAMIÁN;00695900;CALLE;DE;SANTA ISABEL;00244000;CALLE;DEL;DOCTOR PIGA
